Fixture ID,League,League Logo,League Flag,Home Team,Home Logo,Away Team,Away Logo,Home Score,Away Score
1500163,Primera C,https://media.api-sports.io/football/leagues/132.png,https://media.api-sports.io/flags/ar.svg,Central Ballester,https://media.api-sports.io/football/teams/1967.png,Leones de Rosario,https://media.api-sports.io/football/teams/27282.png,,
1512225,Reserve League,https://media.api-sports.io/football/leagues/906.png,https://media.api-sports.io/flags/ar.svg,Defensa y Justicia Res.,https://media.api-sports.io/football/teams/18684.png,Lanús Res.,https://media.api-sports.io/football/teams/18690.png,,
1512228,Reserve League,https://media.api-sports.io/football/leagues/906.png,https://media.api-sports.io/flags/ar.svg,Gimnasia La Plata Res.,https://media.api-sports.io/football/teams/18686.png,Argentinos Juniors Res.,https://media.api-sports.io/football/teams/18677.png,,
1512232,Reserve League,https://media.api-sports.io/football/leagues/906.png,https://media.api-sports.io/flags/ar.svg,Independiente Res.,https://media.api-sports.io/football/teams/18689.png,Central Córdoba SdE Res.,https://media.api-sports.io/football/teams/18682.png,,
1512233,Reserve League,https://media.api-sports.io/football/leagues/906.png,https://media.api-sports.io/flags/ar.svg,Newell's Old Boys Res.,https://media.api-sports.io/football/teams/18691.png,Colón Res.,https://media.api-sports.io/football/teams/18683.png,,
1512236,Reserve League,https://media.api-sports.io/football/leagues/906.png,https://media.api-sports.io/flags/ar.svg,Unión Santa Fe Res.,https://media.api-sports.io/football/teams/18701.png,Sarmiento Res.,https://media.api-sports.io/football/teams/18698.png,,
1521416,CONCACAF U20,https://media.api-sports.io/football/leagues/537.png,,Bermuda U20,https://media.api-sports.io/football/teams/10991.png,Costa Rica U20,https://media.api-sports.io/football/teams/10308.png,,
1396447,Primeira Liga,https://media.api-sports.io/football/leagues/94.png,https://media.api-sports.io/flags/pt.svg,GIL Vicente,https://media.api-sports.io/football/teams/762.png,Benfica,https://media.api-sports.io/football/teams/211.png,,
1526250,Iraqi League,https://media.api-sports.io/football/leagues/542.png,https://media.api-sports.io/flags/iq.svg,Al Zawra'a,https://media.api-sports.io/football/teams/8010.png,Mosul,https://media.api-sports.io/football/teams/26598.png,,
1528260,Friendlies Women,https://media.api-sports.io/football/leagues/666.png,,Egypt W,https://media.api-sports.io/football/teams/19417.png,Algeria W,https://media.api-sports.io/football/teams/18257.png,,
1509701,Liga Nacional,https://media.api-sports.io/football/leagues/234.png,https://media.api-sports.io/flags/hn.svg,Génesis,https://media.api-sports.io/football/teams/21858.png,Lobos Upnfm,https://media.api-sports.io/football/teams/1059.png,,
1511501,Primera B,https://media.api-sports.io/football/leagues/266.png,https://media.api-sports.io/flags/cl.svg,Magallanes,https://media.api-sports.io/football/teams/2336.png,San Marcos de Arica,https://media.api-sports.io/football/teams/2345.png,,
1521417,CONCACAF U20,https://media.api-sports.io/football/leagues/537.png,,Anguilla U20,https://media.api-sports.io/football/teams/10986.png,Curaçao U20,https://media.api-sports.io/football/teams/10995.png,,
1524255,Brasileiro U20 A,https://media.api-sports.io/football/leagues/740.png,https://media.api-sports.io/flags/br.svg,Grêmio U20,https://media.api-sports.io/football/teams/13011.png,Corinthians U20,https://media.api-sports.io/football/teams/12998.png,,
1505006,Division Profesional - Apertura,https://media.api-sports.io/football/leagues/250.png,https://media.api-sports.io/flags/py.svg,Sportivo Luqueno,https://media.api-sports.io/football/teams/1183.png,Rubio NU,https://media.api-sports.io/football/teams/1185.png,,
1501581,Premier League,https://media.api-sports.io/football/leagues/322.png,https://media.api-sports.io/flags/jm.svg,Molynes United,https://media.api-sports.io/football/teams/6407.png,Harbour View,https://media.api-sports.io/football/teams/3439.png,,
1514320,Copa Alagoas,https://media.api-sports.io/football/leagues/1063.png,https://media.api-sports.io/flags/br.svg,Penedense,https://media.api-sports.io/football/teams/22822.png,ASA,https://media.api-sports.io/football/teams/1207.png,,
1521418,CONCACAF U20,https://media.api-sports.io/football/leagues/537.png,,US Virgin Islands U20,https://media.api-sports.io/football/teams/11013.png,Nicaragua U20,https://media.api-sports.io/football/teams/11006.png,,
1526321,Piauiense,https://media.api-sports.io/football/leagues/621.png,https://media.api-sports.io/flags/br.svg,Altos,https://media.api-sports.io/football/teams/1203.png,Atlético Piauiense,https://media.api-sports.io/football/teams/25417.png,,
1526628,Premier League,https://media.api-sports.io/football/leagues/762.png,https://media.api-sports.io/flags/mr.svg,Nouadhibou,https://media.api-sports.io/football/teams/6427.png,Tevragh-Zeïne,https://media.api-sports.io/football/teams/15521.png,,
1526630,Gaúcho - 1,https://media.api-sports.io/football/leagues/477.png,https://media.api-sports.io/flags/br.svg,São Luiz,https://media.api-sports.io/football/teams/10004.png,Novo Hamburgo,https://media.api-sports.io/football/teams/1199.png,,
1491928,Liga Profesional Argentina,https://media.api-sports.io/football/leagues/128.png,https://media.api-sports.io/flags/ar.svg,Deportivo Riestra,https://media.api-sports.io/football/teams/476.png,Platense,https://media.api-sports.io/football/teams/1064.png,,
1491929,Liga Profesional Argentina,https://media.api-sports.io/football/leagues/128.png,https://media.api-sports.io/flags/ar.svg,Estudiantes L.P.,https://media.api-sports.io/football/teams/450.png,Velez Sarsfield,https://media.api-sports.io/football/teams/438.png,,
1501007,Acreano,https://media.api-sports.io/football/leagues/520.png,https://media.api-sports.io/flags/br.svg,ADESG,https://media.api-sports.io/football/teams/18391.png,Independência,https://media.api-sports.io/football/teams/10853.png,,
1501164,Amapaense,https://media.api-sports.io/football/leagues/521.png,https://media.api-sports.io/flags/br.svg,Trem,https://media.api-sports.io/football/teams/7868.png,Cristal,https://media.api-sports.io/football/teams/25473.png,,
1521165,Carioca - 1,https://media.api-sports.io/football/leagues/624.png,https://media.api-sports.io/flags/br.svg,Portuguesa RJ,https://media.api-sports.io/football/teams/7835.png,Sampaio Corrêa RJ,https://media.api-sports.io/football/teams/13115.png,,
1521538,Primera División - Apertura,https://media.api-sports.io/football/leagues/268.png,https://media.api-sports.io/flags/uy.svg,Deportivo Maldonado,https://media.api-sports.io/football/teams/2370.png,Juventud,https://media.api-sports.io/football/teams/2353.png,,
1505005,Division Profesional - Apertura,https://media.api-sports.io/football/leagues/250.png,https://media.api-sports.io/flags/py.svg,Club Sp. San Lorenzo,https://media.api-sports.io/football/teams/2125.png,Libertad Asuncion,https://media.api-sports.io/football/teams/1179.png,,
1511504,Primera B,https://media.api-sports.io/football/leagues/266.png,https://media.api-sports.io/flags/cl.svg,San Luis,https://media.api-sports.io/football/teams/2322.png,Curico Unido,https://media.api-sports.io/football/teams/2316.png,,
1526629,Premier League,https://media.api-sports.io/football/leagues/762.png,https://media.api-sports.io/flags/mr.svg,Chemal,https://media.api-sports.io/football/teams/20469.png,Kaédi,https://media.api-sports.io/football/teams/16169.png,,
